0,0,40,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,80,0,0,0,3,1,1,60,20,20,0,0,0,0
0,0,120,0,0,0,2,1,1,40,20,20,0,0,0,0
0,0,160,0,0,0,2,1,1,40,20,20,0,0,0,0
0,0,200,0,0,0,2,1,1,40,20,20,0,0,0,0
0,0,240,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,280,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,320,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
