0,480,-20,0,0,0,3,1,1,60,20,20,0,0,0,0
0,480,-60,0,0,0,3,1,1,60,20,20,0,0,0,0
0,490,-100,0,0,0,2,1,1,40,20,20,0,0,0,0
0,490,-140,0,0,0,2,1,1,40,20,20,0,0,0,0
0,490,-180,0,0,0,2,1,1,40,20,20,0,0,0,0
0,500,-220,0,0,0,1,1,1,20,20,20,0,0,0,0
0,500,-260,0,0,0,1,1,1,20,20,20,0,0,0,0
0,500,-300,0,0,0,1,1,1,20,20,20,0,0,0,0
0,520,-340,0,0,0,1,1,1,20,20,20,0,0,0,0
40,500,-420,0,0,0,3,1,3,60,20,60,40,700,-420,1.5
-40,800,-420,0,0,0,3,1,3,60,20,60,-40,600,-420,1.5
0,800,-480,0,0,0,1,1,1,20,20,20,0,0,0,0
0,700,-520,0,0,0,3,1,3,60,20,60,0,1200,-1020,2
0,1200,-1080,0,0,0,3,1,3,60,20,60,0,0,0,0
60,1200,-1080,0,0,0,3,1,3,60,20,60,60,1200,-280,2
-60,1200,-280,0,0,0,3,1,3,60,20,60,-60,1200,-1080,2
0,1000,0,0,0,0,25,1,25,500,20,500,0,0,0,0
0,1000,400,0,0,0,15,1,11,300,20,220,0,0,0,0
0,1140,560,0,0,0,15,8,5,300,160,100,0,0,0,0
120,1040,440,0,0,0,3,1,7,60,20,140,-120,1040,440,1
-120,1080,460,0,0,0,3,1,5,60,20,100,120,1080,460,1.75
120,1120,480,0,0,0,3,1,3,60,20,60,-120,1120,480,2.5
0,1140,640,0,0,0,3,1,3,60,20,60,0,0,0,0
0,0,0,0,0,0,1,1,1,20,20,20,0,0,0,0
200,100,-300,0,4.71,0,1,1,1,20,20,20,0,0,0,0
100,280,300,0,1.57,0,1,1,1,20,20,20,0,0,0,0
0,520,-340,0,0,0,1,1,1,20,20,20,0,0,0,0
0,1200,-1080,0,0,0,1,1,1,20,20,20,0,0,0,0
